dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,rider_type,riders,price,COGS,revenue,cost,profit,profit_margin
2021-09-22,3,0,9,17,0,4,1,2,0.66,0.6061,0.78,0.0896,casual,50,3.99,1.24,199.5,62.0,137.5,0.6892230576441103
2021-09-22,3,0,9,18,0,4,1,2,0.64,0.5758,0.83,0.1045,casual,50,3.99,1.24,199.5,62.0,137.5,0.6892230576441103
2021-09-22,3,0,9,19,0,4,1,2,0.64,0.5758,0.89,0.0896,casual,32,3.99,1.24,127.68,39.68,88.0,0.6892230576441103
2021-09-22,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1343,casual,35,3.99,1.24,139.65,43.4,96.25,0.6892230576441103
2021-09-22,3,0,9,21,0,4,1,2,0.64,0.5758,0.89,0.0896,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-22,3,0,9,22,0,4,1,2,0.62,0.5152,1,0.0896,casual,21,3.99,1.24,83.79,26.04,57.75000000000001,0.6892230576441103
2021-09-22,3,0,9,23,0,4,1,2,0.62,0.5455,0.94,0,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-23,4,0,9,0,0,5,1,2,0.62,0.5455,0.94,0.0896,casual,11,3.99,1.24,43.89,13.64,30.25,0.6892230576441103
2021-09-23,4,0,9,1,0,5,1,2,0.6,0.5,1,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-23,4,0,9,2,0,5,1,2,0.6,0.5,1,0.1045,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-23,4,0,9,3,0,5,1,2,0.6,0.5,1,0,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-23,4,0,9,4,0,5,1,3,0.6,0.5,1,0,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-23,4,0,9,5,0,5,1,2,0.62,0.5455,0.94,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-23,4,0,9,6,0,5,1,2,0.62,0.5455,0.94,0.0896,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-23,4,0,9,7,0,5,1,3,0.62,0.5455,0.94,0.1343,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-23,4,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1343,casual,20,3.99,1.24,79.80000000000001,24.8,55.000000000000014,0.6892230576441104
2021-09-23,4,0,9,9,0,5,1,3,0.62,0.5152,1,0.1343,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-23,4,0,9,10,0,5,1,3,0.62,0.5152,1,0.1045,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-23,4,0,9,11,0,5,1,3,0.62,0.5152,1,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-23,4,0,9,12,0,5,1,3,0.62,0.5455,0.94,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-23,4,0,9,13,0,5,1,3,0.6,0.5,1,0.0896,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-23,4,0,9,14,0,5,1,3,0.6,0.5,1,0.0896,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-23,4,0,9,15,0,5,1,3,0.62,0.5455,0.94,0.1045,casual,9,3.99,1.24,35.910000000000004,11.16,24.750000000000004,0.6892230576441103
2021-09-23,4,0,9,16,0,5,1,3,0.62,0.5455,0.94,0,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-23,4,0,9,17,0,5,1,2,0.6,0.5,1,0,casual,13,3.99,1.24,51.870000000000005,16.12,35.75,0.6892230576441102
2021-09-23,4,0,9,18,0,5,1,1,0.6,0.5,1,0,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-23,4,0,9,19,0,5,1,1,0.62,0.5455,0.94,0.1343,casual,16,3.99,1.24,63.84,19.84,44.0,0.6892230576441103
2021-09-23,4,0,9,20,0,5,1,1,0.6,0.5152,0.94,0,casual,21,3.99,1.24,83.79,26.04,57.75000000000001,0.6892230576441103
2021-09-23,4,0,9,21,0,5,1,1,0.6,0.5,1,0.1642,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-23,4,0,9,22,0,5,1,1,0.6,0.5152,0.94,0.1642,casual,31,3.99,1.24,123.69000000000001,38.44,85.25000000000001,0.6892230576441103
2021-09-23,4,0,9,23,0,5,1,2,0.58,0.5455,1,0.1343,casual,41,3.99,1.24,163.59,50.839999999999996,112.75,0.6892230576441103
2021-09-24,4,0,9,0,0,6,0,1,0.58,0.5455,1,0.0896,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-24,4,0,9,1,0,6,0,2,0.58,0.5455,0.94,0.0896,casual,18,3.99,1.24,71.82000000000001,22.32,49.50000000000001,0.6892230576441103
2021-09-24,4,0,9,2,0,6,0,2,0.58,0.5455,0.94,0.0896,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-24,4,0,9,3,0,6,0,1,0.58,0.5455,0.94,0,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-09-24,4,0,9,4,0,6,0,1,0.56,0.5303,0.94,0.1045,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-24,4,0,9,5,0,6,0,2,0.56,0.5303,0.94,0.1045,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-24,4,0,9,6,0,6,0,2,0.56,0.5303,0.94,0.1045,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-24,4,0,9,7,0,6,0,2,0.56,0.5303,0.88,0.1045,casual,12,3.99,1.24,47.88,14.879999999999999,33.0,0.6892230576441103
2021-09-24,4,0,9,8,0,6,0,2,0.58,0.5455,0.9,0.0896,casual,19,3.99,1.24,75.81,23.56,52.25,0.6892230576441103
2021-09-24,4,0,9,9,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,41,3.99,1.24,163.59,50.839999999999996,112.75,0.6892230576441103
2021-09-24,4,0,9,10,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,90,3.99,1.24,359.1,111.6,247.50000000000003,0.6892230576441103
2021-09-24,4,0,9,11,0,6,0,2,0.62,0.5758,0.83,0.0896,casual,118,3.99,1.24,470.82000000000005,146.32,324.50000000000006,0.6892230576441103
2021-09-24,4,0,9,12,0,6,0,2,0.62,0.5758,0.83,0.0896,casual,141,3.99,1.24,562.59,174.84,387.75,0.6892230576441102
2021-09-24,4,0,9,13,0,6,0,1,0.64,0.5909,0.78,0,casual,170,3.99,1.24,678.3000000000001,210.8,467.50000000000006,0.6892230576441103
2021-09-24,4,0,9,14,0,6,0,2,0.66,0.6212,0.74,0.1343,casual,164,3.99,1.24,654.36,203.35999999999999,451.0,0.6892230576441103
2021-09-24,4,0,9,15,0,6,0,2,0.66,0.6212,0.74,0.1343,casual,168,3.99,1.24,670.32,208.32,462.00000000000006,0.6892230576441103
2021-09-24,4,0,9,16,0,6,0,2,0.64,0.5909,0.78,0.0896,casual,167,3.99,1.24,666.33,207.08,459.25,0.6892230576441102
2021-09-24,4,0,9,17,0,6,0,1,0.66,0.6212,0.74,0.1045,casual,180,3.99,1.24,718.2,223.2,495.00000000000006,0.6892230576441103
2021-09-24,4,0,9,18,0,6,0,1,0.64,0.5909,0.78,0.1045,casual,157,3.99,1.24,626.4300000000001,194.68,431.75000000000006,0.6892230576441103
2021-09-24,4,0,9,19,0,6,0,1,0.62,0.5606,0.88,0,casual,77,3.99,1.24,307.23,95.48,211.75,0.6892230576441102
2021-09-24,4,0,9,20,0,6,0,1,0.62,0.5758,0.83,0,casual,77,3.99,1.24,307.23,95.48,211.75,0.6892230576441102
2021-09-24,4,0,9,21,0,6,0,1,0.62,0.5758,0.83,0.0896,casual,66,3.99,1.24,263.34000000000003,81.84,181.50000000000003,0.6892230576441103
2021-09-24,4,0,9,22,0,6,0,2,0.62,0.5606,0.88,0,casual,50,3.99,1.24,199.5,62.0,137.5,0.6892230576441103
2021-09-24,4,0,9,23,0,6,0,2,0.6,0.5455,0.88,0.0896,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-25,4,0,9,0,0,0,0,2,0.6,0.5455,0.88,0,casual,37,3.99,1.24,147.63,45.88,101.75,0.6892230576441103
2021-09-25,4,0,9,1,0,0,0,2,0.6,0.5455,0.88,0.1045,casual,31,3.99,1.24,123.69000000000001,38.44,85.25000000000001,0.6892230576441103
2021-09-25,4,0,9,2,0,0,0,3,0.6,0.5152,0.94,0,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-25,4,0,9,3,0,0,0,3,0.6,0.5152,0.94,0,casual,20,3.99,1.24,79.80000000000001,24.8,55.000000000000014,0.6892230576441104
2021-09-25,4,0,9,4,0,0,0,3,0.6,0.5152,0.94,0.1343,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-25,4,0,9,5,0,0,0,1,0.6,0.5455,0.88,0.0896,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-25,4,0,9,6,0,0,0,2,0.6,0.5455,0.88,0.1045,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-09-25,4,0,9,7,0,0,0,2,0.6,0.5152,0.94,0.1343,casual,15,3.99,1.24,59.85,18.6,41.25,0.6892230576441103
2021-09-25,4,0,9,8,0,0,0,2,0.62,0.5606,0.88,0,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-25,4,0,9,9,0,0,0,2,0.64,0.5758,0.83,0,casual,55,3.99,1.24,219.45000000000002,68.2,151.25,0.6892230576441102
2021-09-25,4,0,9,10,0,0,0,2,0.64,0.5758,0.83,0,casual,85,3.99,1.24,339.15000000000003,105.4,233.75000000000003,0.6892230576441103
2021-09-25,4,0,9,11,0,0,0,2,0.66,0.6061,0.78,0.1343,casual,131,3.99,1.24,522.69,162.44,360.25000000000006,0.6892230576441103
2021-09-25,4,0,9,12,0,0,0,2,0.66,0.6061,0.78,0,casual,143,3.99,1.24,570.57,177.32,393.25000000000006,0.6892230576441103
2021-09-25,4,0,9,13,0,0,0,2,0.68,0.6364,0.74,0,casual,122,3.99,1.24,486.78000000000003,151.28,335.5,0.6892230576441102
2021-09-25,4,0,9,14,0,0,0,2,0.66,0.6061,0.78,0,casual,116,3.99,1.24,462.84000000000003,143.84,319.0,0.6892230576441102
2021-09-25,4,0,9,15,0,0,0,2,0.66,0.6061,0.78,0,casual,119,3.99,1.24,474.81,147.56,327.25,0.6892230576441103
2021-09-25,4,0,9,16,0,0,0,1,0.7,0.6515,0.7,0,casual,144,3.99,1.24,574.5600000000001,178.56,396.00000000000006,0.6892230576441103
2021-09-25,4,0,9,17,0,0,0,1,0.68,0.6364,0.74,0,casual,145,3.99,1.24,578.5500000000001,179.8,398.75000000000006,0.6892230576441103
2021-09-25,4,0,9,18,0,0,0,1,0.68,0.6364,0.74,0,casual,125,3.99,1.24,498.75,155.0,343.75,0.6892230576441103
2021-09-25,4,0,9,19,0,0,0,1,0.64,0.5758,0.83,0.1343,casual,87,3.99,1.24,347.13,107.88,239.25,0.6892230576441103
2021-09-25,4,0,9,20,0,0,0,1,0.64,0.5758,0.83,0.0896,casual,51,3.99,1.24,203.49,63.24,140.25,0.6892230576441103
2021-09-25,4,0,9,21,0,0,0,1,0.62,0.5455,0.94,0.0896,casual,24,3.99,1.24,95.76,29.759999999999998,66.0,0.6892230576441103
2021-09-25,4,0,9,22,0,0,0,1,0.62,0.5606,0.88,0.0896,casual,20,3.99,1.24,79.80000000000001,24.8,55.000000000000014,0.6892230576441104
2021-09-25,4,0,9,23,0,0,0,2,0.62,0.5455,0.94,0.1045,casual,12,3.99,1.24,47.88,14.879999999999999,33.0,0.6892230576441103
2021-09-26,4,0,9,0,0,1,1,2,0.62,0.5455,0.94,0,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-26,4,0,9,1,0,1,1,2,0.62,0.5606,0.88,0.1045,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-26,4,0,9,2,0,1,1,2,0.62,0.5606,0.88,0.1045,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-09-26,4,0,9,3,0,1,1,2,0.62,0.5455,0.94,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-26,4,0,9,4,0,1,1,2,0.62,0.5455,0.94,0.0896,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-26,4,0,9,5,0,1,1,2,0.62,0.5606,0.88,0,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-26,4,0,9,6,0,1,1,2,0.62,0.5455,0.94,0.0896,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-26,4,0,9,7,0,1,1,2,0.62,0.5455,0.94,0,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-26,4,0,9,8,0,1,1,2,0.62,0.5455,0.94,0,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-09-26,4,0,9,9,0,1,1,2,0.64,0.5758,0.89,0.194,casual,44,3.99,1.24,175.56,54.56,121.0,0.6892230576441103
2021-09-26,4,0,9,10,0,1,1,2,0.64,0.5758,0.89,0.194,casual,37,3.99,1.24,147.63,45.88,101.75,0.6892230576441103
2021-09-26,4,0,9,11,0,1,1,1,0.68,0.6364,0.79,0.2239,casual,43,3.99,1.24,171.57000000000002,53.32,118.25000000000003,0.6892230576441104
2021-09-26,4,0,9,12,0,1,1,2,0.68,0.6364,0.79,0.1642,casual,48,3.99,1.24,191.52,59.519999999999996,132.0,0.6892230576441103
2021-09-26,4,0,9,13,0,1,1,2,0.7,0.6667,0.74,0.1642,casual,48,3.99,1.24,191.52,59.519999999999996,132.0,0.6892230576441103
2021-09-26,4,0,9,14,0,1,1,1,0.7,0.6515,0.7,0.1642,casual,44,3.99,1.24,175.56,54.56,121.0,0.6892230576441103
2021-09-26,4,0,9,15,0,1,1,1,0.72,0.6818,0.62,0.1343,casual,52,3.99,1.24,207.48000000000002,64.48,143.0,0.6892230576441102
2021-09-26,4,0,9,16,0,1,1,1,0.7,0.6515,0.65,0.1642,casual,74,3.99,1.24,295.26,91.76,203.5,0.6892230576441103
2021-09-26,4,0,9,17,0,1,1,1,0.7,0.6515,0.7,0.1343,casual,61,3.99,1.24,243.39000000000001,75.64,167.75,0.6892230576441102
2021-09-26,4,0,9,18,0,1,1,1,0.66,0.6061,0.83,0.1045,casual,63,3.99,1.24,251.37,78.12,173.25,0.6892230576441103
2021-09-26,4,0,9,19,0,1,1,1,0.66,0.6061,0.82,0.0896,casual,36,3.99,1.24,143.64000000000001,44.64,99.00000000000001,0.6892230576441103
2021-09-26,4,0,9,20,0,1,1,1,0.64,0.5758,0.89,0.1343,casual,24,3.99,1.24,95.76,29.759999999999998,66.0,0.6892230576441103
2021-09-26,4,0,9,21,0,1,1,1,0.64,0.5758,0.89,0.1343,casual,18,3.99,1.24,71.82000000000001,22.32,49.50000000000001,0.6892230576441103
2021-09-26,4,0,9,22,0,1,1,1,0.62,0.5455,0.94,0.1343,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-26,4,0,9,23,0,1,1,1,0.62,0.5455,0.94,0.1343,casual,11,3.99,1.24,43.89,13.64,30.25,0.6892230576441103
2021-09-27,4,0,9,0,0,2,1,1,0.62,0.5455,0.94,0.1343,casual,9,3.99,1.24,35.910000000000004,11.16,24.750000000000004,0.6892230576441103
2021-09-27,4,0,9,1,0,2,1,1,0.62,0.5455,0.94,0.1642,casual,4,3.99,1.24,15.96,4.96,11.0,0.6892230576441103
2021-09-27,4,0,9,2,0,2,1,1,0.62,0.5455,0.94,0.1045,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-27,4,0,9,3,0,2,1,2,0.62,0.5455,0.94,0,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-27,4,0,9,4,0,2,1,3,0.62,0.5455,0.94,0.0896,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-27,4,0,9,5,0,2,1,3,0.62,0.5455,0.94,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-27,4,0,9,6,0,2,1,2,0.62,0.5455,0.94,0.1045,casual,8,3.99,1.24,31.92,9.92,22.0,0.6892230576441103
2021-09-27,4,0,9,7,0,2,1,2,0.62,0.5455,0.94,0.1045,casual,15,3.99,1.24,59.85,18.6,41.25,0.6892230576441103
2021-09-27,4,0,9,8,0,2,1,2,0.64,0.5758,0.89,0.1045,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-27,4,0,9,9,0,2,1,3,0.64,0.5758,0.89,0.194,casual,20,3.99,1.24,79.80000000000001,24.8,55.000000000000014,0.6892230576441104
2021-09-27,4,0,9,10,0,2,1,3,0.64,0.5606,0.94,0.1642,casual,21,3.99,1.24,83.79,26.04,57.75000000000001,0.6892230576441103
2021-09-27,4,0,9,11,0,2,1,2,0.66,0.5909,0.89,0.1045,casual,26,3.99,1.24,103.74000000000001,32.24,71.5,0.6892230576441102
2021-09-27,4,0,9,12,0,2,1,2,0.66,0.5909,0.89,0.1343,casual,33,3.99,1.24,131.67000000000002,40.92,90.75000000000001,0.6892230576441103
2021-09-27,4,0,9,13,0,2,1,2,0.7,0.6667,0.74,0.2239,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-09-27,4,0,9,14,0,2,1,2,0.68,0.6364,0.79,0.1045,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-09-27,4,0,9,15,0,2,1,2,0.68,0.6364,0.83,0.0896,casual,35,3.99,1.24,139.65,43.4,96.25,0.6892230576441103
2021-09-27,4,0,9,16,0,2,1,2,0.66,0.6061,0.83,0.194,casual,33,3.99,1.24,131.67000000000002,40.92,90.75000000000001,0.6892230576441103
2021-09-27,4,0,9,17,0,2,1,2,0.66,0.5909,0.89,0.194,casual,50,3.99,1.24,199.5,62.0,137.5,0.6892230576441103
2021-09-27,4,0,9,18,0,2,1,2,0.64,0.5758,0.89,0.2239,casual,31,3.99,1.24,123.69000000000001,38.44,85.25000000000001,0.6892230576441103
2021-09-27,4,0,9,19,0,2,1,2,0.64,0.5758,0.89,0.1343,casual,26,3.99,1.24,103.74000000000001,32.24,71.5,0.6892230576441102
2021-09-27,4,0,9,20,0,2,1,1,0.62,0.5909,0.78,0,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-27,4,0,9,21,0,2,1,1,0.6,0.5606,0.83,0,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-27,4,0,9,22,0,2,1,1,0.6,0.5455,0.88,0.0896,casual,19,3.99,1.24,75.81,23.56,52.25,0.6892230576441103
2021-09-27,4,0,9,23,0,2,1,1,0.6,0.5455,0.88,0.0896,casual,11,3.99,1.24,43.89,13.64,30.25,0.6892230576441103
2021-09-28,4,0,9,0,0,3,1,1,0.6,0.5455,0.88,0,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-28,4,0,9,1,0,3,1,1,0.6,0.5455,0.88,0,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-28,4,0,9,2,0,3,1,1,0.6,0.5455,0.88,0.2537,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-28,4,0,9,3,0,3,1,2,0.6,0.5152,0.94,0.0896,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-28,4,0,9,4,0,3,1,1,0.6,0.5455,0.88,0,casual,1,3.99,1.24,3.99,1.24,2.75,0.6892230576441103
2021-09-28,4,0,9,5,0,3,1,2,0.6,0.5152,0.94,0,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-28,4,0,9,6,0,3,1,3,0.6,0.5152,0.94,0.1642,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-28,4,0,9,7,0,3,1,3,0.6,0.5152,0.94,0.1642,casual,8,3.99,1.24,31.92,9.92,22.0,0.6892230576441103
2021-09-28,4,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.2239,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-28,4,0,9,9,0,3,1,3,0.62,0.5455,0.94,0.2239,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-28,4,0,9,10,0,3,1,2,0.62,0.5455,0.94,0,casual,20,3.99,1.24,79.80000000000001,24.8,55.000000000000014,0.6892230576441104
2021-09-28,4,0,9,11,0,3,1,2,0.66,0.6061,0.83,0.1045,casual,24,3.99,1.24,95.76,29.759999999999998,66.0,0.6892230576441103
2021-09-28,4,0,9,12,0,3,1,2,0.68,0.6364,0.79,0,casual,25,3.99,1.24,99.75,31.0,68.75,0.6892230576441103
2021-09-28,4,0,9,13,0,3,1,1,0.7,0.6667,0.74,0.2537,casual,24,3.99,1.24,95.76,29.759999999999998,66.0,0.6892230576441103
2021-09-28,4,0,9,14,0,3,1,1,0.72,0.6818,0.62,0.2537,casual,25,3.99,1.24,99.75,31.0,68.75,0.6892230576441103
2021-09-28,4,0,9,15,0,3,1,1,0.7,0.6515,0.7,0.1343,casual,35,3.99,1.24,139.65,43.4,96.25,0.6892230576441103
2021-09-28,4,0,9,16,0,3,1,1,0.7,0.6515,0.7,0.194,casual,39,3.99,1.24,155.61,48.36,107.25000000000001,0.6892230576441103
2021-09-28,4,0,9,17,0,3,1,1,0.7,0.6515,0.7,0.2239,casual,64,3.99,1.24,255.36,79.36,176.0,0.6892230576441103
2021-09-28,4,0,9,18,0,3,1,3,0.66,0.6061,0.83,0.2537,casual,65,3.99,1.24,259.35,80.6,178.75000000000003,0.6892230576441103
2021-09-28,4,0,9,19,0,3,1,3,0.66,0.6061,0.83,0.2537,casual,57,3.99,1.24,227.43,70.67999999999999,156.75,0.6892230576441103
2021-09-28,4,0,9,20,0,3,1,3,0.6,0.5606,0.83,0.2985,casual,11,3.99,1.24,43.89,13.64,30.25,0.6892230576441103
2021-09-28,4,0,9,21,0,3,1,3,0.6,0.5455,0.88,0.2537,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-28,4,0,9,22,0,3,1,1,0.6,0.5455,0.88,0.0896,casual,19,3.99,1.24,75.81,23.56,52.25,0.6892230576441103
2021-09-28,4,0,9,23,0,3,1,1,0.6,0.5152,0.94,0.1343,casual,12,3.99,1.24,47.88,14.879999999999999,33.0,0.6892230576441103
2021-09-29,4,0,9,0,0,4,1,1,0.6,0.5152,0.94,0.194,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-29,4,0,9,1,0,4,1,2,0.6,0.5,1,0.194,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-29,4,0,9,2,0,4,1,2,0.6,0.5,1,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-29,4,0,9,3,0,4,1,2,0.6,0.5152,0.94,0.194,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-29,4,0,9,4,0,4,1,2,0.6,0.5455,0.88,0.194,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-29,4,0,9,5,0,4,1,2,0.6,0.5455,0.88,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-29,4,0,9,6,0,4,1,2,0.6,0.5455,0.88,0.0896,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-29,4,0,9,7,0,4,1,1,0.6,0.5455,0.88,0.1343,casual,14,3.99,1.24,55.86,17.36,38.5,0.6892230576441103
2021-09-29,4,0,9,8,0,4,1,1,0.6,0.5606,0.83,0,casual,29,3.99,1.24,115.71000000000001,35.96,79.75,0.6892230576441102
2021-09-29,4,0,9,9,0,4,1,1,0.62,0.5909,0.78,0.2537,casual,27,3.99,1.24,107.73,33.48,74.25,0.6892230576441103
2021-09-29,4,0,9,10,0,4,1,1,0.64,0.6061,0.65,0.194,casual,24,3.99,1.24,95.76,29.759999999999998,66.0,0.6892230576441103
2021-09-29,4,0,9,11,0,4,1,1,0.62,0.6061,0.61,0.194,casual,36,3.99,1.24,143.64000000000001,44.64,99.00000000000001,0.6892230576441103
2021-09-29,4,0,9,12,0,4,1,1,0.66,0.6212,0.61,0.1642,casual,38,3.99,1.24,151.62,47.12,104.5,0.6892230576441103
2021-09-29,4,0,9,13,0,4,1,1,0.64,0.6212,0.61,0.194,casual,36,3.99,1.24,143.64000000000001,44.64,99.00000000000001,0.6892230576441103
2021-09-29,4,0,9,14,0,4,1,1,0.68,0.6364,0.51,0.2985,casual,33,3.99,1.24,131.67000000000002,40.92,90.75000000000001,0.6892230576441103
2021-09-29,4,0,9,15,0,4,1,1,0.68,0.6364,0.45,0.3881,casual,42,3.99,1.24,167.58,52.08,115.50000000000001,0.6892230576441103
2021-09-29,4,0,9,16,0,4,1,1,0.68,0.6364,0.41,0.3582,casual,64,3.99,1.24,255.36,79.36,176.0,0.6892230576441103
2021-09-29,4,0,9,17,0,4,1,1,0.66,0.6212,0.47,0.2985,casual,62,3.99,1.24,247.38000000000002,76.88,170.50000000000003,0.6892230576441103
2021-09-29,4,0,9,18,0,4,1,1,0.64,0.6212,0.41,0.2239,casual,84,3.99,1.24,335.16,104.16,231.00000000000003,0.6892230576441103
2021-09-29,4,0,9,19,0,4,1,1,0.62,0.6212,0.5,0.0896,casual,36,3.99,1.24,143.64000000000001,44.64,99.00000000000001,0.6892230576441103
2021-09-29,4,0,9,20,0,4,1,1,0.6,0.6212,0.53,0.0896,casual,39,3.99,1.24,155.61,48.36,107.25000000000001,0.6892230576441103
2021-09-29,4,0,9,21,0,4,1,1,0.58,0.5455,0.56,0,casual,30,3.99,1.24,119.7,37.2,82.5,0.6892230576441103
2021-09-29,4,0,9,22,0,4,1,1,0.56,0.5303,0.68,0,casual,25,3.99,1.24,99.75,31.0,68.75,0.6892230576441103
2021-09-29,4,0,9,23,0,4,1,1,0.52,0.5,0.77,0.1045,casual,17,3.99,1.24,67.83,21.08,46.75,0.6892230576441103
2021-09-30,4,0,9,0,0,5,1,1,0.52,0.5,0.83,0.1045,casual,7,3.99,1.24,27.93,8.68,19.25,0.6892230576441103
2021-09-30,4,0,9,1,0,5,1,1,0.52,0.5,0.77,0.0896,casual,5,3.99,1.24,19.950000000000003,6.2,13.750000000000004,0.6892230576441104
2021-09-30,4,0,9,2,0,5,1,1,0.52,0.5,0.83,0.1045,casual,6,3.99,1.24,23.94,7.4399999999999995,16.5,0.6892230576441103
2021-09-30,4,0,9,3,0,5,1,1,0.52,0.5,0.83,0.1045,casual,0,3.99,1.24,0.0,0.0,0.0,
2021-09-30,4,0,9,4,0,5,1,1,0.52,0.5,0.83,0.194,casual,2,3.99,1.24,7.98,2.48,5.5,0.6892230576441103
2021-09-30,4,0,9,5,0,5,1,1,0.52,0.5,0.83,0.194,casual,3,3.99,1.24,11.97,3.7199999999999998,8.25,0.6892230576441103
2021-09-30,4,0,9,6,0,5,1,1,0.52,0.5,0.83,0.2239,casual,0,3.99,1.24,0.0,0.0,0.0,
